name,label,summary,description,predict
xerces-j2,应用, Java XML parser," Welcome to the future! Xerces2 is the next generation of high performance,
fully compliant XML parsers in the Apache Xerces family. This new version of
Xerces introduces the Xerces Native Interface (XNI), a complete framework for
building parser components and configurations that is extremely modular and
easy to program.

The Apache Xerces2 parser is the reference implementation of XNI but other
parser components, configurations, and parsers can be written using the Xerces
Native Interface. For complete design and implementation documents, refer to
the XNI Manual.

Xerces2 is a fully conforming XML Schema processor. For more information,
refer to the XML Schema page.

Xerces2 also provides a complete implementation of the Document Object Model
Level 3 Core and Load/Save W3C Recommendations and provides a complete
implementation of the XML Inclusions (XInclude) W3C Recommendation. It also
provides support for OASIS XML Catalogs v1.1.

Xerces2 is able to parse documents written according to the XML 1.1
Recommendation, except that it does not yet provide an option to enable
normalization checking as described in section 2.13 of this specification. It
also handles name spaces according to the XML Namespaces 1.1 Recommendation,
and will correctly serialize XML 1.1 documents if the DOM level 3 load/save
APIs are in use.",应用
xfsdump,系统,Administrative utilities for the XFS filesystem ,"The xfsdump package contains xfsdump, xfsrestore and a number of
other utilities for administering XFS filesystems.

xfsdump examines files in a filesystem, determines which need to be
backed up, and copies those files to a specified disk, tape or other
storage medium.	 It uses XFS-specific directives for optimizing the
dump of an XFS filesystem, and also knows how to backup XFS extended
attributes.  Backups created with xfsdump are ""endian safe"" and can
thus be transfered between Linux machines of different architectures
and also between IRIX machines.

xfsrestore performs the inverse function of xfsdump; it can restore a
full backup of a filesystem.  Subsequent incremental backups can then
be layered on top of the full backup.  Single files and directory
subtrees may be restored from full or partial backups. ",应用
xfsprogs,系统,Utilities for managing the XFS filesystem ,"A set of commands to use the XFS filesystem, including mkfs.xfs.

XFS is a high performance journaling filesystem which originated
on the SGI IRIX platform.  It is completely multi-threaded, can
support large files and large filesystems, extended attributes,
variable block sizes, is extent based, and makes extensive use of
Btrees (directories, extents, free space) to aid both performance
and scalability.

This implementation is on-disk compatible with the IRIX version
of XFS. ",系统
xkeyboard-config,应用, X Keyboard Extension configuration data," This package contains configuration data used by the X Keyboard Extension (XKB),
which allows selection of keyboard layouts when using a graphical interface.",应用
xml-commons-apis-manual,应用, Manual for xml-commons-apis, Manual for xml-commons-apis.,应用
xmlrpc-c,应用, Lightweight RPC library based on XML and HTTP," XML-RPC is a quick-and-easy way to make procedure calls over the
Internet. It converts the procedure call into XML document, sends it
to a remote server using HTTP, and gets back the response as XML.

This library provides a modular implementation of XML-RPC for C.",应用
xmlrpc-c-c++,应用, C++ libraries for xmlrpc-c," XML-RPC is a quick-and-easy way to make procedure calls over the
Internet. It converts the procedure call into XML document, sends it
to a remote server using HTTP, and gets back the response as XML.

This library provides a modular implementation of XML-RPC for C++.",应用
xmlrpc-c-client++,应用, C++ client libraries for xmlrpc-c," XML-RPC is a quick-and-easy way to make procedure calls over the
Internet. It converts the procedure call into XML document, sends it
to a remote server using HTTP, and gets back the response as XML.

This library provides a modular implementation of XML-RPC for C++
clients.",应用
xmlrpc-c-client,应用,C client libraries for xmlrpc-c ,"XML-RPC is a quick-and-easy way to make procedure calls over the
Internet. It converts the procedure call into XML document, sends it
to a remote server using HTTP, and gets back the response as XML.

This library provides a modular implementation of XML-RPC for C
clients. ",应用
xmlsec1,应用," Library providing support for ""XML Signature"" and ""XML Encryption"" standards"," XML Security Library is a C library based on LibXML2  and OpenSSL.
The library was created with a goal to support major XML security
standards ""XML Digital Signature"" and ""XML Encryption"".",应用
xmlsec1-gnutls,应用, GNUTls crypto plugin for XML Security Library," GNUTls plugin for XML Security Library provides GNUTls based crypto services
for the xmlsec library.",应用
xmlsec1-openssl,应用, OpenSSL crypto plugin for XML Security Library," OpenSSL plugin for XML Security Library provides OpenSSL based crypto services
for the xmlsec library.",应用
xmlto,应用, A tool for converting XML files to various formats," This is a package for converting XML files to various formats using XSL
stylesheets.",应用
xmlunit,应用, Provides classes to do asserts on xml," XMLUnit extends JUnit to simplify unit testing of XML. It compares a control
XML document to a test document or the result of a transformation, validates
documents against a DTD, and (from v0.5) compares the results of XPath
expressions.",应用
xmlunit-javadoc,应用, Javadoc for xmlunit, Javadoc for xmlunit,应用
xmvn-api,应用, XMvn API," This package provides XMvn API module which contains public interface
for functionality implemented by XMvn Core.",应用
xmvn-bisect,应用, XMvn Bisect," This package provides XMvn Bisect, which is a debugging tool that can
diagnose build failures by using bisection method.",应用
xmvn-connector-aether,应用, XMvn Connector for Maven Resolver," This package provides XMvn Connector for Maven Resolver, which
provides integration of Maven Resolver with XMvn.  It provides an
adapter which allows XMvn resolver to be used as Maven workspace
reader.",应用
xmvn-connector-ivy,应用, XMvn Connector for Apache Ivy," This package provides XMvn Connector for Apache Ivy, which provides
integration of Apache Ivy with XMvn.  It provides an adapter which
allows XMvn resolver to be used as Ivy resolver.",应用
xmvn-install,应用, XMvn Install," This package provides XMvn Install, which is a command-line interface
to XMvn installer.  The installer reads reactor metadata and performs
artifact installation according to specified configuration.",应用
xmvn-mojo,应用, XMvn MOJO," This package provides XMvn MOJO, which is a Maven plugin that consists
of several MOJOs.  Some goals of these MOJOs are intended to be
attached to default Maven lifecycle when building packages, others can
be called directly from Maven command line.",应用
