name,label,summary,description,predict
ucx-ib,应用, UCX RDMA support," Provides support for IBTA-compliant transports for UCX. This includes RoCE,
InfiniBand, OmniPath, and any other transport supported by IB Verbs API.
Typically these transports provide RDMA support, which enables a fast and
hardware-offloaded data transfer.",应用
udftools,系统, Linux UDF Filesystem userspace utilities, Linux UDF Filesystem userspace utilities.,系统
udica,应用, A tool for generating SELinux security policies for containers," Tool for generating SELinux security profiles for containers based on
inspection of container JSON file.",系统
udisks2-lsm,应用, Module for LSM, This package contains module for LSM configuration.,应用
udisks2-lvm2,应用, Module for LVM2, This package contains module for LVM2 configuration.,应用
udisks2-qt5,应用, Qt5 binding for udisks2, This package provides a Qt5 binding for udisks2.,应用
js-uglify,应用," JavaScript parser, mangler/compressor and beautifier toolkit - core library"," JavaScript parser, mangler/compressor and beautifier toolkit.

This package ships a JavaScript library suitable for use by any JavaScript
runtime.",应用
uid_wrapper,应用, A wrapper for privilege separation," Some projects like a file server need privilege separation to be able to switch
to the connection user and do file operations. uid_wrapper convincingly lies
to the application letting it believe it is operating as root and even
switching between UIDs and GIDs as needed.

To use it set the following environment variables:

LD_PRELOAD=libuid_wrapper.so
UID_WRAPPER=1

This package doesn't have a devel package cause this project is for
development/testing.",应用
unicode-ucd-unihan,应用, Unicode Han Database," This package contains Unihan.zip which contains the data files for the Unified
Han database of Hanzi/Kanji/Hanja Chinese characters.",应用
unique,应用, Single instance support for applications," Unique is a library for writing single instance applications, that is
applications that are run once and every further call to the same binary
either exits immediately or sends a command to the running instance.",应用
unit-api,应用, JSR 363 - Units of Measurement API," The Unit of Measurement library provides a set of
Java language programming interfaces for handling
units and quantities. The interfaces provide a layer
which separates client code, which would call the
API, from library code, which implements the API.

The specification contains Interfaces and abstract
classes with methods for unit operations:

* Checking of unit compatibility
* Expression of a quantity in various units
* Arithmetic operations on units",应用
units,应用,A utility for converting amounts from one unit to another ,"Units converts an amount from one unit to another, or tells you what
mathematical operation you need to perform to convert from one unit to
another. The units program can handle multiplicative scale changes as
well as conversions such as Fahrenheit to Celsius. ",应用
unixODBC,应用, A complete ODBC driver manager for Linux," Install unixODBC if you want to access databases through ODBC.
You will also need the mariadb-connector-odbc package if you want to access
a MySQL or MariaDB database, and/or the postgresql-odbc package for PostgreSQL.",应用
unrar,应用," Utility for extracting, testing and viewing RAR archives"," The unrar utility is a freeware program for extracting, testing and
viewing the contents of archives created with the RAR archiver version
1.50 and above.",应用
libunrar,应用, Decompress library for RAR v3 archives," The libunrar library allows programs linking against it to decompress
existing RAR v3 archives.",应用
unzip,应用, A utility for unpacking zip files," The unzip utility is used to list, test, or extract files from a zip
archive.  Zip archives are commonly found on MS-DOS systems.  The zip
utility, included in the zip package, creates zip archives.  Zip and
unzip are both compatible with archives created by PKWARE(R)'s PKZIP
for MS-DOS, but the programs' options and default behaviors do differ
in some respects.

Install the unzip package if you need to list, test or extract files from
a zip archive.",系统
uom-lib-javadoc,应用, Javadoc for the Units of Measurement Libraries," This package contains documentation for the Units of Measurement
Libraries (JSR 363).",应用
uom-parent,应用, Units of Measurement Project Parent POM, Main parent POM for all Units of Measurement Maven projects.,应用
update-motd,系统, Framework for dynamically generating MOTD," Framework and scripts for producing a dynamically generated Message Of The Day.
Based on and compatible with the framework implemented Ubuntu.",系统
upower-devel-docs,系统, Developer documentation for for libupower-glib, Developer documentation for for libupower-glib.,应用
urw-base35-c059-fonts,其它, C059 font family [part of Level 2 Core Font Set]," This package contains C059 font family,
which is part of Level 2 Core Font Set.


The Level 2 Core Font Set is a PostScript specification of 35 base fonts that
can be used with any PostScript file. In Fedora, these fonts are provided freely
by (URW)++ company, and are mainly utilized by applications using Ghostscript.",其它
urw-base35-gothic-fonts,其它, URW Gothic font family [part of Level 2 Core Font Set]," This package contains URW Gothic font family,
which is part of Level 2 Core Font Set.


The Level 2 Core Font Set is a PostScript specification of 35 base fonts that
can be used with any PostScript file. In Fedora, these fonts are provided freely
by (URW)++ company, and are mainly utilized by applications using Ghostscript.",其它
urw-base35-p052-fonts,其它, P052 font family [part of Level 2 Core Font Set]," This package contains P052 font family,
which is part of Level 2 Core Font Set.


The Level 2 Core Font Set is a PostScript specification of 35 base fonts that
can be used with any PostScript file. In Fedora, these fonts are provided freely
by (URW)++ company, and are mainly utilized by applications using Ghostscript.",其它
usb_modeswitch-data,应用,USB Modeswitch gets mobile broadband cards in operational mode ,"USB Modeswitch brings up your datacard into operational mode. When plugged
in they identify themselves as cdrom and present some non-Linux compatible
installation files. This tool deactivates this cdrom-devices and enables
the real communication device. It supports most devices built and
sold by Huawei, T-Mobile, Vodafone, Option, ZTE, Novatel.

This package contains the data files needed for usb_modeswitch to function. ",应用
usbguard-selinux,系统, USBGuard selinux," The usbguard-selinux package contains selinux policy for the USBGuard
daemon.",应用
usbmuxd,系统, Daemon for communicating with Apple's iOS devices," usbmuxd is a daemon used for communicating with Apple's iPod Touch, iPhone,
iPad and Apple TV devices. It allows multiple services on the device to be
accessed simultaneously.",应用
usbutils,系统,Linux USB utilities ,"This package contains utilities for inspecting devices connected to a
USB bus. ",系统
ustr,应用," String library, very low memory overhead, simple to import","  Micro string library, very low overhead from plain strdup() (Ave. 44% for
0-20B strings). Very easy to use in existing C code. At it's simplest you can
just include a single header file into your .c and start using it.
 This package also distributes pre-built shared libraries.",应用
