name,label,summary,description,predict
tesseract-tools,应用, Training tools for tesseract, The tesseract-tools package contains tools for training tesseract.,应用
tesseract-langpack-aze_cyrl,应用, Azerbaijani (Cyrillic) language data for tesseract-tessdata," This package contains the fast integer version of the Azerbaijani (Cyrillic) language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-aze,应用, Azerbaijani language data for tesseract-tessdata," This package contains the fast integer version of the Azerbaijani language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-bul,应用, Bulgarian language data for tesseract-tessdata," This package contains the fast integer version of the Bulgarian language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-ces,应用, Czech language data for tesseract-tessdata," This package contains the fast integer version of the Czech language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-chi_sim_vert,应用," Chinese (Simplified, Vertical) language data for tesseract-tessdata"," This package contains the fast integer version of the Chinese (Simplified, Vertical) language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-chr,应用, Cherokee language data for tesseract-tessdata," This package contains the fast integer version of the Cherokee language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-cym,应用, Welsh language data for tesseract-tessdata," This package contains the fast integer version of the Welsh language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-ell,应用, Greek language data for tesseract-tessdata," This package contains the fast integer version of the Greek language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-epo,应用, Esperanto language data for tesseract-tessdata," This package contains the fast integer version of the Esperanto language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-fas,应用, Persian (Farsi) language data for tesseract-tessdata," This package contains the fast integer version of the Persian (Farsi) language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-frk,应用, Fraktur language data for tesseract-tessdata," This package contains the fast integer version of the Fraktur language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-frm,应用, Middle French (ca. 1400-1600) language data for tesseract-tessdata," This package contains the fast integer version of the Middle French (ca. 1400-1600) language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-gla,应用, Gaelic; Scottish Gaelic language data for tesseract-tessdata," This package contains the fast integer version of the Gaelic; Scottish Gaelic language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-grc,应用, Ancient Greek language data for tesseract-tessdata," This package contains the fast integer version of the Ancient Greek language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-heb,应用, Hebrew language data for tesseract-tessdata," This package contains the fast integer version of the Hebrew language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-hin,应用, Hindi language data for tesseract-tessdata," This package contains the fast integer version of the Hindi language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-hrv,应用, Croatian language data for tesseract-tessdata," This package contains the fast integer version of the Croatian language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-hun,应用, Hungarian language data for tesseract-tessdata," This package contains the fast integer version of the Hungarian language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-hye,应用, Armenian language data for tesseract-tessdata," This package contains the fast integer version of the Armenian language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-ita_old,应用, Italian (Old) language data for tesseract-tessdata," This package contains the fast integer version of the Italian (Old) language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-kat,应用, Georgian language data for tesseract-tessdata," This package contains the fast integer version of the Georgian language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-kir,应用, Kyrgyz language data for tesseract-tessdata," This package contains the fast integer version of the Kyrgyz language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-kor,应用, Korean language data for tesseract-tessdata," This package contains the fast integer version of the Korean language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-lat,应用, Latin language data for tesseract-tessdata," This package contains the fast integer version of the Latin language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-lav,应用, Latvian language data for tesseract-tessdata," This package contains the fast integer version of the Latvian language
trained models for the Tesseract Open Source OCR Engine.",应用
