name,label,summary,description,predict
tesseract-langpack-chi_sim,应用, Chinese (Simplified) language data for tesseract-tessdata," This package contains the fast integer version of the Chinese (Simplified) language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-chi_tra,应用, Chinese (Traditional) language data for tesseract-tessdata," This package contains the fast integer version of the Chinese (Traditional) language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-cos,应用, Corsican language data for tesseract-tessdata," This package contains the fast integer version of the Corsican language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-cym,应用, Welsh language data for tesseract-tessdata," This package contains the fast integer version of the Welsh language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-dan,应用, Danish language data for tesseract-tessdata," This package contains the fast integer version of the Danish language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-deu,应用, German language data for tesseract-tessdata," This package contains the fast integer version of the German language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-div,应用, Dhivehi; Maldivian language data for tesseract-tessdata," This package contains the fast integer version of the Dhivehi; Maldivian language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-dzo,应用, Dzongkha language data for tesseract-tessdata," This package contains the fast integer version of the Dzongkha language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-ell,应用, Greek language data for tesseract-tessdata," This package contains the fast integer version of the Greek language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-enm,应用, Middle English (1100-1500) language data for tesseract-tessdata," This package contains the fast integer version of the Middle English (1100-1500) language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-epo,应用, Esperanto language data for tesseract-tessdata," This package contains the fast integer version of the Esperanto language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-est,应用, Estonian language data for tesseract-tessdata," This package contains the fast integer version of the Estonian language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-fin,应用, Finnish language data for tesseract-tessdata," This package contains the fast integer version of the Finnish language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-frk,应用, Fraktur language data for tesseract-tessdata," This package contains the fast integer version of the Fraktur language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-fry,应用, Western Frisian language data for tesseract-tessdata," This package contains the fast integer version of the Western Frisian language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-gla,应用, Gaelic; Scottish Gaelic language data for tesseract-tessdata," This package contains the fast integer version of the Gaelic; Scottish Gaelic language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-guj,应用, Gujarati language data for tesseract-tessdata," This package contains the fast integer version of the Gujarati language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-hat,应用, Haitian language data for tesseract-tessdata," This package contains the fast integer version of the Haitian language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-hrv,应用, Croatian language data for tesseract-tessdata," This package contains the fast integer version of the Croatian language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-hun,应用, Hungarian language data for tesseract-tessdata," This package contains the fast integer version of the Hungarian language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-hye,应用, Armenian language data for tesseract-tessdata," This package contains the fast integer version of the Armenian language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-isl,应用, Icelandic language data for tesseract-tessdata," This package contains the fast integer version of the Icelandic language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-ita,应用, Italian language data for tesseract-tessdata," This package contains the fast integer version of the Italian language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-kat,应用, Georgian language data for tesseract-tessdata," This package contains the fast integer version of the Georgian language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-kaz,应用, Kazakh language data for tesseract-tessdata," This package contains the fast integer version of the Kazakh language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-khm,应用, Khmer language data for tesseract-tessdata," This package contains the fast integer version of the Khmer language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-kmr,应用, Kurmanji language data for tesseract-tessdata," This package contains the fast integer version of the Kurmanji language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-kor_vert,应用," ""Korean language data for tesseract-tessdata"," This package contains the fast integer version of the ""Korean language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-lav,应用, Latvian language data for tesseract-tessdata," This package contains the fast integer version of the Latvian language
trained models for the Tesseract Open Source OCR Engine.",应用
