name,label,summary,description,predict
switcheroo-control,应用, D-Bus service to check the availability of dual-GPU, D-Bus service to check the availability of dual-GPU.,应用
symlinks,系统,A utility which maintains a system's symbolic links ,"The symlinks utility performs maintenance on symbolic links.  Symlinks
checks for symlink problems, including dangling symlinks which point
to nonexistent files.  Symlinks can also automatically convert
absolute symlinks to relative symlinks.

Install the symlinks package if you need a program for maintaining
symlinks on your system. ",应用
libsysfs,系统,Shared library for interfacing with sysfs ,Library used in handling linux kernel sysfs mounts and their various files. ,系统
sysfsutils,系统, Utilities for interfacing with sysfs," This package's purpose is to provide a set of utilities for interfacing
with sysfs.",系统
syslinux-extlinux,核心,"The EXTLINUX bootloader, for booting the local system. ","The EXTLINUX bootloader, for booting the local system, as well as all
the SYSLINUX/PXELINUX modules in /boot. ",核心
sysstat,系统, Collection of performance monitoring tools for Linux," The sysstat package contains the sar, sadf, mpstat, iostat, tapestat,
pidstat, cifsiostat and sa tools for Linux.
The sar command collects and reports system activity information.
The information collected by sar can be saved in a file in a binary
format for future inspection. The statistics reported by sar concern
I/O transfer rates, paging activity, process-related activities,
interrupts, network activity, memory and swap space utilization, CPU
utilization, kernel activities and TTY statistics, among others. Both
UP and SMP machines are fully supported.
The sadf command may  be used to display data collected by sar in
various formats (CSV, XML, etc.).
The iostat command reports CPU utilization and I/O statistics for disks.
The tapestat command reports statistics for tapes connected to the system.
The mpstat command reports global and per-processor statistics.
The pidstat command reports statistics for Linux tasks (processes).
The cifsiostat command reports I/O statistics for CIFS file systems.",应用
system-config-printer-libs,系统, Libraries and shared code for printer administration tool," The common code used by both the graphical and non-graphical parts of
the configuration tool.",系统
system-config-printer-udev,系统, Rules for udev for automatic configuration of USB printers," The udev rules and helper programs for automatically configuring USB
printers.",应用
systemd-libs,核心, systemd libraries, Libraries for systemd and udev.,核心
system-lsb-languages,核心, LSB Languages module support," The Linux Standard Base (LSB) Languages module supports components for runtime
languages which are found on an LSB conforming system.",系统
system-lsb-printing,核心, LSB Printing module support," The Linux Standard Base (LSB) Printing specifications define components that
are required to be present on an LSB conforming system.",系统
system-lsb-submod-multimedia,核心, LSB Multimedia submodule support," The Linux Standard Base (LSB) Multimedia submodule specifications define
components that are required to be present on an LSB conforming system.",系统
systemtap-client,系统, Programmable system-wide instrumentation system - client," This package contains/requires the components needed to develop
systemtap scripts, and compile them using a local systemtap-devel
or a remote systemtap-server installation, then run them using a
local or remote systemtap-runtime.  It includes script samples and
documentation, and a copy of the tapset library for reference.",系统
systemtap-exporter,系统, Systemtap-prometheus interoperation mechanism," This package includes files for a systemd service that manages
systemtap sessions and relays prometheus metrics from the sessions
to remote requesters on demand.",系统
systemtap-runtime,系统, Programmable system-wide instrumentation system - runtime," SystemTap runtime contains the components needed to execute
a systemtap script that was already compiled into a module
using a local or remote systemtap-devel installation.",应用
tang,应用, Network Presence Binding Daemon, Tang is a small daemon for binding data to the presence of a third party.,应用
python3-tbb,系统, Python 3 TBB module, Python 3 TBB module.,系统
tcl,系统," Tool Command Language, pronounced tickle"," The Tcl (Tool Command Language) provides a powerful platform for
creating integration applications that tie together diverse
applications, protocols, devices, and frameworks. When paired with the
Tk toolkit, Tcl provides a fastest and powerful way to create
cross-platform GUI applications.  Tcl can also be used for a variety
of web-related tasks and for creating powerful command languages for
applications.",系统
tesseract-langpack-bel,应用, Belarusian language data for tesseract-tessdata," This package contains the fast integer version of the Belarusian language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-bod,应用, Tibetan (Standard) language data for tesseract-tessdata," This package contains the fast integer version of the Tibetan (Standard) language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-bul,应用, Bulgarian language data for tesseract-tessdata," This package contains the fast integer version of the Bulgarian language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-chi_sim,应用, Chinese (Simplified) language data for tesseract-tessdata," This package contains the fast integer version of the Chinese (Simplified) language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-chr,应用, Cherokee language data for tesseract-tessdata," This package contains the fast integer version of the Cherokee language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-cos,应用, Corsican language data for tesseract-tessdata," This package contains the fast integer version of the Corsican language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-epo,应用, Esperanto language data for tesseract-tessdata," This package contains the fast integer version of the Esperanto language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-fil,应用, Filipino; Pilipino language data for tesseract-tessdata," This package contains the fast integer version of the Filipino; Pilipino language
trained models for the Tesseract Open Source OCR Engine.",应用
