,name,label,text,y,y_predict
2053,intel-cmt-cat,工具,"Provides command line interface to CMT, MBM, CAT, CDP and MBA technologiesThis software package provides basic support forCache Monitoring Technology (CMT), Memory Bandwidth Monitoring (MBM),Cache Allocation Technology (CAT), Memory Bandwidth Allocation (MBA),and Code Data Prioratization (CDP).CMT, MBM and CAT are configured using Model Specific Registers (MSRs)to measure last level cache occupancy, set up the class of service masks andmanage the association of the cores/logical threads to a class of service.The software executes in user space, and access to the MSRs isobtained through a standard Linux* interface. The virtual file systemprovides an interface to read and write the MSR registers butit requires root privileges.",1,2
5769,sssd,服务,System Security Services DaemonProvides a set of daemons to manage access to remote directories andauthentication mechanisms. It provides an NSS and PAM interface towardthe system and a plug-gable back-end system to connect to multiple differentaccount sources. It is also the basis to provide client auditing and policyservices for projects like FreeIPA.The sssd sub-package is a meta-package that contains the daemon as well as allthe existing back ends.,2,2
5190,python3-pycparser,库,"pycparser is a complete parser for the C language, written in pure Python.It is a module designed to be easily integrated into applications thatneed to parse C source code.C parser and AST generator written in Python",0,0
5463,rpm-plugin-prioreset,工具,Rpm plugin for resetting scriptlet priorities for SysV initRpm plugin for resetting scriptlet priorities for SysV initUseful on legacy SysV init systems if you run rpm transactions withnice/ionice priorities. Should not be used on systemd systems.,1,1
5304,qemu-img,工具,This package provides a command line tool for manipulating disk images.QEMU command line tool for manipulating disk images,1,1
6300,texlive-texlive-scripts,工具,"Includes install-tl, tl-portable, rungs, etc.; not needed fortlmgr to run but still ours.  Not included in tlcritical.TeX Live infrastructure programs",1,1
5725,speech-dispatcher,库,"* Common interface to different TTS engines* Handling concurrent synthesis requests _ requests may come  asynchronously from multiple sources within an application  and/or from more different applications.* Subsequent serialization, resolution of conflicts and  priorities of incoming requests* Context switching _ state is maintained for each client  connection independently, event for connections from  within one application.* High-level client interfaces for popular programming languages* Common sound output handling _ audio playback is handled by  Speech Dispatcher rather than the TTS engine, since most engines  have limited sound output capabilities.To provide a high-level device independent layer for speech synthesis",0,0
1921,hunspell-tpi,工具,Tok Pisin hunspell dictionaries.Tok Pisin hunspell dictionaries,1,1
3100,libreport-rhel-bugzilla,库,Default configuration for reporting bugs to Red Hat Bugzilla used to easilyconfigure the reporting process for Red Hat systems. Just install this packageand you're done.Default configuration for reporting bugs to Red Hat Bugzilla,0,0
6595,x264-libs,库,"x264 is a free library for encoding H264/AVC video streams, written fromscratch.Library for encoding H264/AVC video streams",0,0
1934,compat-hwloc1,库,Compat package for hwloc-1.11.9 This package contains a compat library for hwloc-1.11.9.,0,0
268,binutils,工具,"Binutils is a collection of binary utilities, including ar (forcreating, modifying and extracting from archives), as (a family of GNUassemblers), gprof (for displaying call graph profile data), ld (theGNU linker), nm (for listing symbols from object files), objcopy (forcopying and translating object files), objdump (for displayinginformation from object files), ranlib (for generating an index forthe contents of an archive), readelf (for displaying detailedinformation about binary files), size (for listing the section sizesof an object or archive file), strings (for listing printable stringsfrom files), strip (for discarding symbols), and addr2line (forconverting addresses to file and line).A GNU collection of binary utilities",1,1
5100,python2-idna,库,"A library to support the Internationalised Domain Names in Applications (IDNA)protocol as specified in RFC 5891 <http://tools.ietf.org/html/rfc5891>.  Thisversion of the protocol is often referred to as ""IDNA2008"" and can producedifferent results from the earlier standard from 2003.The library is also intended to act as a suitable drop-in replacement for the""encodings.idna"" module that comes with the Python standard library butcurrently only supports the older 2003 specification.Internationalized Domain Names in Applications (IDNA)",0,0
2167,java-1.8.0-openjdk-src,库,The java-1.8.0-openjdk-src sub-package contains the complete OpenJDK 8class library source code for use by IDE indexers and debuggers.OpenJDK 8 Source Bundle,0,0
1008,fence-virtd-libvirt,服务,Provides fence_virtd with a connection to libvirt to fencevirtual machines.  Useful for running a cluster of virtualmachines on a desktop.Libvirt backend for fence-virtd,2,1
3861,ncurses-c++-libs,库,Ncurses C++ bindingsThe curses library routines are a terminal-independent method ofupdating character screens with reasonable optimization.  The ncurses(new curses) library is a freely distributable replacement for thediscontinued 4.4 BSD classic curses library.This package contains C++ bindings of the ncurses ABI version 6 libraries.,0,0
2372,kernel-modules-internal,其它,This package provides kernel modules for the kernel package for Alibaba Cloud Linux internal usage.Extra kernel modules to match the kernel,3,3
4903,polkit-libs,库,Libraries files for polkit.Libraries for polkit,0,2
1330,glassfish-jaxb-api,库,Glassfish - JAXB (JSR 222) API.Java Architecture for XML Binding,0,0
578,cups-pk-helper,库,cups-pk-helper is an application which makes cups configurationinterfaces available under control of PolicyKit.A helper that makes system-config-printer use PolicyKit,0,1
369,brlapi,库,This package provides the run-time support for the ApplicationProgramming Interface to BRLTTY.Install this package if you have an application which directly accessesa refreshable braille display.Application Programming Interface for BRLTTY,0,1
754,aspnetcore-runtime-3.0,库,"The ASP.NET Core runtime contains everything needed to run .NET Coreweb applications. It includes a high performance Virtual Machine aswell as the framework libraries used by .NET Core applications.ASP.NET Core is a fast, lightweight and modular platform for creatingcross platform web applications that work on Linux, Mac and Windows.It particularly focuses on creating console applications, webapplications and micro-services.ASP.NET Core 3.0 runtime",0,0
6536,vim-enhanced,工具,"VIM (VIsual editor iMproved) is an updated and improved version of thevi editor.  Vi was the first real screen-based editor for UNIX, and isstill very popular.  VIM improves on vi by adding new features:multiple windows, multi-level undo, block highlighting and more.  Thevim-enhanced package contains a version of VIM with extra, recentlyintroduced features like Python and Perl interpreters.Install the vim-enhanced package if you'd like to use a version of theVIM editor which includes recently added enhancements likeinterpreters for the Python and Perl scripting languages.  You'll alsoneed to install the vim-common package.A version of the VIM editor which includes recent enhancements",1,0
2348,qt-settings,工具,Configuration files for Qt.Configuration files for Qt,1,1
4521,perl-HTTP-Daemon,库,"Instances of the HTTP::Daemon class are HTTP/1.1 servers that listen on asocket for incoming requests. The HTTP::Daemon is a subclass ofIO::Socket::IP, so you can perform socket operations directly on it too.Simple HTTP server class",0,0
