,name,label,text,y,y_predict
4389,perl-Archive-Tar,系统,"Archive::Tar provides an object oriented mechanism for handling tarfiles.  It provides class methods for quick and easy files handlingwhile also allowing for the creation of tar file objects for custommanipulation.  If you have the IO::Zlib module installed, Archive::Tarwill also support compressed or gzipped tar files.A module for Perl manipulation of .tar files",1,1
5285,python3-yubico,系统,Pure-python library for interacting with Yubikeys. For Python 3.Pure-python library for interacting with Yubikeys,1,1
4235,pcp-pmda-postfix,系统,This package contains the PCP Performance Metrics Domain Agent (PMDA) forcollecting metrics about the Postfix (MTA).Performance Co-Pilot (PCP) metrics for the Postfix (MTA),1,1
5967,tesseract-langpack-san,应用,This package contains the fast integer version of the Sanskrit languagetrained models for the Tesseract Open Source OCR Engine.Sanskrit language data for tesseract-tessdata,2,2
6720,xsane,应用,"XSane is an X based interface for the SANE (Scanner Access Now Easy)library, which provides access to scanners, digital cameras, and othercapture devices. XSane is written in GTK+ and provides control forperforming the scan and then manipulating the captured image.X Window System front-end for the SANE scanner interface",2,2
2422,kf5-kitemmodels,应用,KDE Frameworks 5 Tier 1 addon with item models.KDE Frameworks 5 Tier 1 addon with item models,2,2
1212,gcc-toolset-9-dyninst,系统,"Dyninst is an Application Program Interface (API) to permit the insertion ofcode into a running program. The API also permits changing or removingsubroutine calls from the application program. Run-time code changes areuseful to support a variety of applications including debugging, performancemonitoring, and to support composing applications out of existing packages.The goal of this API is to provide a machine independent interface to permitthe creation of tools and applications that use run-time code patching.An API for Run-time Code Generation",1,1
4257,pcp-system-tools,系统,This PCP module contains additional system monitoring tools writtenin the Python language.Performance Co-Pilot (PCP) System and Monitoring Tools,1,1
4320,perl-diagnostics,系统,"The diagnostics module extends the terse diagnostics normally emitted by boththe perl compiler and the perl interpreter (from running perl with a -w switchor ""use warnings""), augmenting them with the more explicative and endearingdescriptions found in perldiag. splain tool explains perl messages found onstandard input.Produce verbose warning diagnostics",1,1
3023,libreoffice-langpack-gu,应用,Provides additional Gujarati translations and resources for LibreOffice.Gujarati language pack for LibreOffice,2,2
4238,pcp-pmda-redis,系统,This package contains the PCP Performance Metrics Domain Agent (PMDA) forcollecting metrics from Redis servers (redis.io).Performance Co-Pilot (PCP) metrics for Redis,1,1
2190,java-11-alibaba-dragonwell-src,应用,Alibaba Dragonwell11 srcAlibaba Dragonwell11 src,2,2
700,dhcp-server,系统,"Provides the ISC DHCP serverDHCP (Dynamic Host Configuration Protocol) is a protocol which allowsindividual devices on an IP network to get their own networkconfiguration information (IP address, subnetmask, broadcast address,etc.) from a DHCP server. The overall purpose of DHCP is to make iteasier to administer a large network.This package provides the ISC DHCP server.",1,1
3393,lua-lpeg,应用,"LPeg is a new pattern-matching library for Lua, based on Parsing ExpressionGrammars (PEGs).Parsing Expression Grammars for Lua",2,1
3907,python3-nftables,系统,The nftables python module provides an interface to libnftables via ctypes.Python module providing an interface to libnftables,1,1
1303,libgio-qt,应用,This library is designed to be exception-free and avoid Qt application developer do direct access to glib/glibmm,2,2
2219,java-17-openjdk-devel-slowdebug,应用,The OpenJDK 17 development tools.This package is unoptimised with full debugging. Install only as needed and remove ASAP.OpenJDK 17 Development Environment unoptimised with full debugging on,2,2
2888,libproxy-gnome,应用,The libproxy-gnome package contains the libproxy plugin for gnome.Plugin for libproxy and gnome,2,2
3130,libslirp,应用,A general purpose TCP-IP emulator used by virtual machine hypervisorsto provide virtual networking services.A general purpose TCP-IP emulator,2,1
3192,python3-libuser,应用,"Python 3 bindings for the libuser libraryThe python3-libuser package contains the Python bindings forthe libuser library, which provides a Python 3 API for manipulating andadministering user and group accounts.",2,1
1082,freeradius-ldap,应用,This plugin provides the LDAP support for the FreeRADIUS server project.LDAP support for freeradius,2,2
2306,jsr-305,应用,"This package contains reference implementations, test cases, and otherdocuments for Java Specification Request 305: Annotations for Software DefectDetection.Correctness annotations for Java code",2,1
3612,mcstrans,应用,"SELinux Translation DaemonSecurity-enhanced Linux is a feature of the Linux庐 kernel and a numberof utilities with enhanced security functionality designed to addmandatory access controls to Linux.  The Security-enhanced Linuxkernel contains new architectural components originally developed toimprove the security of the Flask operating system. Thesearchitectural components provide general support for the enforcementof many kinds of mandatory access control policies, including thosebased on the concepts of Type Enforcement庐, Role-based AccessControl, and Multi-level Security.mcstrans provides an translation daemon to translate SELinux categoriesfrom internal representations to user defined representation.",2,0
2188,java-11-alibaba-dragonwell-jmods-slowdebug,应用,Alibaba Dragonwell11 Runtime Environment jmods slowdebugAlibaba Dragonwell11 Runtime Environment jmods slowdebug,2,2
2155,java-1.8.0-alibaba-dragonwell-src-fastdebug,应用,Alibaba Dragonwell 1.8.0 Runtime Environment src fastdebugAlibaba Dragonwell 1.8.0 Runtime Environment src fastdebug,2,2
5456,rpm-apidocs,系统,API documentation for RPM librariesThis package contains API documentation for developing applicationsthat will manipulate RPM packages and databases.,1,1
2045,initial-setup-gui,应用,The initial-setup-gui package contains a graphical user interface for theinitial-setup utility.Graphical user interface for the initial-setup utility,2,1
3286,libXScrnSaver,应用,X.Org X11 libXss runtime libraryX.Org X11 libXss runtime library,2,2
2341,kbd-legacy,核心,The kbd-legacy package contains original keymaps for kbd package.Please note that kbd-legacy is not helpful without kbd.Legacy data for kbd package,0,1
4788,pkgconf-pkg-config,核心,This package provides the shim links for pkgconf to be automaticallyused in place of pkgconfig. This ensures that pkgconf is used asthe system provider of pkg-config.pkgconf shim to provide /usr/bin/pkg-config,0,1
196,authselect-libs,系统,Common library files for authselect. This package is used by the authselectcommand line tool and any other potential front-ends.Utility library used by the authselect tool,1,2
1323,glassfish-el,应用,"This project provides an implementation of the Expression Language (EL).The main goals are: * Improves current implementation: bug fixes and performance improvements * Provides API for use by other tools, such as NetbeansJ2EE Expression Language Implementation",2,1
5093,python3-html5lib,系统,A python based HTML parser/tokenizer based on the WHATWG HTML5specification for maximum compatibility with major desktop web browsers.A python based HTML parser/tokenizer,1,2
1854,hunspell-kk,应用,Kazakh hunspell dictionaries.Kazakh hunspell dictionaries,2,2
430,ntsysv,系统,"A tool to set the stop/start of system services in a runlevelNtsysv provides a simple interface for setting which system servicesare started or stopped in various runlevels (instead of directlymanipulating the numerous symbolic links in /etc/rc.d). Unless youspecify a runlevel or runlevels on the command line (see the manpage), ntsysv configures the current runlevel (5 if you're using X).",1,1
634,dde-launcher,应用,dde desktop-environment - Launcher module.dde desktop-environment - Launcher module,2,1
1612,google-noto-serif-kannada-fonts,其它,Noto fonts aims to remove tofu from web by providing fonts for allUnicode supported scripts. Its design goal is to achieve visual harmonizationbetween multiple scripts. Noto family supports almost all scripts availablein Unicode.Noto Serif font for Kannada.Serif Kannada font,3,3
